VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/04/2020 06:04:42 PM,02/04/2020 06:13:39 PM,N,1,95,28,1,1.59,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 06:04:44 PM,02/04/2020 06:11:53 PM,N,1,42,41,2,1.18,7,1,0.5,0,0,,0.3,8.8,2,1,0
1,02/04/2020 06:04:45 PM,02/04/2020 06:26:55 PM,N,1,18,213,1,0,19.2,0,0.5,0,0,,0.3,20,1,1,0
1,02/04/2020 06:04:46 PM,02/04/2020 06:11:30 PM,N,1,210,29,1,1.1,6.5,1,0.5,2.45,0,,0.3,10.75,1,1,0
1,02/04/2020 06:04:48 PM,02/04/2020 06:10:02 PM,N,1,41,152,1,0.7,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:04:49 PM,02/04/2020 06:37:53 PM,N,1,188,22,1,5.36,23,1,0.5,0,0,,0.3,24.8,2,1,0
2,02/04/2020 06:04:51 PM,02/04/2020 06:20:01 PM,N,1,129,70,1,2.62,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
1,02/04/2020 06:05:00 PM,02/04/2020 06:14:42 PM,N,1,42,119,1,1.9,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
,02/04/2020 06:05:00 PM,02/04/2020 06:11:00 PM,,,193,145,,1.42,7.2,0,0.5,1,0,,0.3,10.95,,,
2,02/04/2020 06:05:04 PM,02/04/2020 06:11:36 PM,N,1,130,130,1,0.7,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 06:05:05 PM,02/04/2020 06:23:02 PM,N,1,166,74,1,2.16,12.5,1,0.5,1.43,0,,0.3,15.73,1,1,0
2,02/04/2020 06:05:11 PM,02/04/2020 06:18:04 PM,N,1,82,157,1,1.67,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 06:05:21 PM,02/04/2020 06:25:20 PM,N,1,49,225,1,3.2,15,1,0.5,0,0,,0.3,16.8,2,1,0
1,02/04/2020 06:05:22 PM,02/04/2020 06:13:28 PM,N,1,66,33,1,1.1,7,1,0.5,2,0,,0.3,10.8,1,1,0
2,02/04/2020 06:05:31 PM,02/04/2020 06:17:03 PM,N,1,82,82,5,0,8,1,0.5,0.01,0,,0.3,9.81,1,1,0
2,02/04/2020 06:05:35 PM,02/04/2020 06:43:15 PM,N,1,244,79,1,12.14,37.5,1,0.5,8.41,0,,0.3,50.46,1,1,2.75
1,02/04/2020 06:05:43 PM,02/04/2020 06:12:30 PM,N,1,75,74,1,1.4,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 06:05:45 PM,02/04/2020 06:10:28 PM,N,1,97,97,1,0,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 06:05:46 PM,02/04/2020 06:27:52 PM,N,1,65,261,1,3.93,17,1,0.5,6.46,0,,0.3,28.01,1,1,2.75
2,02/04/2020 06:05:51 PM,02/04/2020 06:35:21 PM,N,1,41,80,1,10.73,33,1,0.5,10.23,6.12,,0.3,51.15,1,1,0
2,02/04/2020 06:05:52 PM,02/04/2020 06:57:07 PM,N,1,189,205,2,13.6,44.5,1,0.5,0,0,,0.3,46.3,1,1,0
2,02/04/2020 06:05:53 PM,02/04/2020 06:14:33 PM,N,1,95,95,1,0.94,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 06:05:59 PM,02/04/2020 06:10:24 PM,N,1,42,42,1,0.58,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
,02/04/2020 06:06:00 PM,02/04/2020 06:48:00 PM,,,164,225,,7.86,22.14,2.75,0,0,6.12,,0.3,31.31,,,
,02/04/2020 06:06:00 PM,02/04/2020 06:54:00 PM,,,33,25,,6.84,30.99,2.75,0,0,0,,0.3,34.04,,,
2,02/04/2020 06:06:01 PM,02/04/2020 06:12:18 PM,N,1,74,74,1,0.82,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 06:06:01 PM,02/04/2020 06:10:33 PM,N,1,41,42,6,0.86,5,1,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/04/2020 06:06:05 PM,02/04/2020 06:12:17 PM,N,1,75,238,6,1.22,6.5,1,0.5,0,0,,0.3,11.05,2,1,2.75
2,02/04/2020 06:06:09 PM,02/04/2020 06:17:34 PM,N,1,181,133,1,2.17,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/04/2020 06:06:10 PM,02/04/2020 06:13:21 PM,N,1,152,166,1,0.95,6.5,1,0.5,1.24,0,,0.3,9.54,1,1,0
1,02/04/2020 06:06:21 PM,02/04/2020 06:17:24 PM,N,1,119,42,1,0,11.2,0,0.5,0,0,,0.3,12,1,1,0
2,02/04/2020 06:06:21 PM,02/04/2020 06:15:18 PM,N,1,95,196,1,1.07,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
1,02/04/2020 06:06:22 PM,02/04/2020 06:16:35 PM,N,1,41,236,1,2.1,9,3.75,0.5,0,0,,0.3,13.55,2,1,2.75
2,02/04/2020 06:06:23 PM,02/04/2020 06:31:09 PM,N,1,7,223,1,4.08,18,1,0.5,0,0,,0.3,19.8,2,1,0
2,02/04/2020 06:06:23 PM,02/04/2020 06:17:26 PM,N,1,75,41,1,1.59,9,1,0.5,3.24,0,,0.3,14.04,1,1,0
2,02/04/2020 06:06:27 PM,02/04/2020 06:27:00 PM,N,1,74,43,1,2.92,15,1,0.5,4.89,0,,0.3,24.44,1,1,2.75
2,02/04/2020 06:06:30 PM,02/04/2020 06:29:55 PM,N,1,74,107,1,5.45,20.5,1,0.5,3,0,,0.3,28.05,1,1,2.75
2,02/04/2020 06:06:38 PM,02/04/2020 06:21:50 PM,N,1,121,101,1,5.97,18.5,1,0.5,0,0,,0.3,20.3,1,1,0
2,02/04/2020 06:06:39 PM,02/04/2020 06:17:16 PM,N,1,25,181,1,0.95,8,1,0.5,0.98,0,,0.3,10.78,1,1,0
2,02/04/2020 06:06:43 PM,02/04/2020 06:16:25 PM,N,1,166,74,1,1.7,8.5,1,0.5,0.7,0,,0.3,11,1,1,0
2,02/04/2020 06:06:53 PM,02/04/2020 06:24:44 PM,N,1,33,107,1,3.64,15.5,1,0.5,2,0,,0.3,22.05,1,1,2.75
2,02/04/2020 06:06:56 PM,02/04/2020 06:13:52 PM,N,1,166,41,2,1.2,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/04/2020 06:06:57 PM,02/04/2020 06:15:04 PM,N,1,97,97,1,1.23,7,1,0.5,0,0,,0.3,8.8,2,1,0
,02/04/2020 06:07:00 PM,02/04/2020 06:34:00 PM,,,89,108,,4.7,23.88,2.75,0,0,0,,0.3,26.93,,,
2,02/04/2020 06:07:15 PM,02/04/2020 06:10:54 PM,N,1,130,130,1,0.37,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 06:07:17 PM,02/04/2020 06:13:41 PM,N,1,52,40,1,1.06,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 06:07:21 PM,02/04/2020 06:15:43 PM,N,1,129,129,1,0.72,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 06:07:25 PM,02/04/2020 06:17:54 PM,N,1,7,226,1,1.71,9,1,0.5,3,0,,0.3,13.8,1,1,0
2,02/04/2020 06:07:28 PM,02/04/2020 06:14:35 PM,N,1,97,97,1,1.12,6.5,1,0.5,1,0,,0.3,9.3,1,1,0
1,02/04/2020 06:07:31 PM,02/04/2020 06:21:41 PM,N,1,244,244,1,0.7,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 06:07:33 PM,02/04/2020 06:28:54 PM,N,1,244,238,1,5.32,20,1,0.5,3,0,,0.3,27.55,1,1,2.75
2,02/04/2020 06:07:33 PM,02/04/2020 06:23:22 PM,N,1,7,129,1,2.2,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,02/04/2020 06:07:37 PM,02/04/2020 06:13:44 PM,N,1,43,263,2,0.76,5.5,1,0.5,2.01,0,,0.3,12.06,1,1,2.75
2,02/04/2020 06:07:38 PM,02/04/2020 06:29:13 PM,N,1,65,148,1,3.55,17,1,0.5,5.39,0,,0.3,26.94,1,1,2.75
2,02/04/2020 06:07:45 PM,02/04/2020 06:18:41 PM,N,1,66,80,2,3.8,13.5,1,0.5,3.06,0,,0.3,18.36,1,1,0
2,02/04/2020 06:07:46 PM,02/04/2020 06:29:17 PM,N,1,75,143,1,3.17,10.5,1,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,02/04/2020 06:07:49 PM,02/04/2020 06:17:30 PM,N,1,95,95,5,1.09,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:07:52 PM,02/04/2020 07:23:40 PM,N,1,168,55,1,26.39,78,1,0.5,0,6.12,,0.3,85.92,1,1,0
2,02/04/2020 06:07:56 PM,02/04/2020 06:16:32 PM,N,1,92,73,1,0.95,6.5,1,0.5,2.49,0,,0.3,10.79,1,1,0
2,02/04/2020 06:07:56 PM,02/04/2020 06:15:31 PM,N,1,74,247,2,2.25,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 06:07:57 PM,02/04/2020 06:10:19 PM,N,1,41,42,1,0.84,4.5,1,0.5,1,0,,0.3,7.3,1,1,0
2,02/04/2020 06:07:58 PM,02/04/2020 06:13:58 PM,N,1,66,33,1,0.5,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 06:08:00 PM,02/04/2020 06:11:24 PM,N,1,196,95,3,0.68,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 06:08:07 PM,02/04/2020 06:22:20 PM,N,1,7,223,1,1.54,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 06:08:09 PM,02/04/2020 06:11:08 PM,N,1,193,7,1,0.62,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 06:08:10 PM,02/04/2020 06:17:26 PM,N,1,82,129,1,0.57,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 06:08:18 PM,02/04/2020 06:19:20 PM,N,1,75,42,1,1.91,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/04/2020 06:08:19 PM,02/04/2020 06:15:40 PM,N,1,41,151,1,1.03,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/04/2020 06:08:20 PM,02/04/2020 06:12:19 PM,N,1,7,7,6,0.49,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 06:08:30 PM,02/04/2020 06:26:43 PM,N,1,130,205,1,3.62,15,1,0.5,3.36,0,,0.3,20.16,1,1,0
2,02/04/2020 06:08:43 PM,02/04/2020 06:18:57 PM,N,1,75,74,1,1.45,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:08:44 PM,02/04/2020 06:26:17 PM,N,1,65,61,6,2.7,13.5,1,0.5,3.06,0,,0.3,18.36,1,1,0
2,02/04/2020 06:08:48 PM,02/04/2020 06:14:37 PM,N,1,97,17,1,0.92,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 06:08:54 PM,02/04/2020 06:49:36 PM,N,1,130,250,1,11.35,41.5,1,0.5,0,6.12,,0.3,49.42,1,1,0
2,02/04/2020 06:09:01 PM,02/04/2020 06:27:18 PM,N,1,244,238,5,4.94,18.5,1,0.5,4,0,,0.3,27.05,1,1,2.75
2,02/04/2020 06:09:17 PM,02/04/2020 06:22:52 PM,N,1,181,49,1,1.94,10.5,1,0.5,2.46,0,,0.3,14.76,1,1,0
2,02/04/2020 06:09:17 PM,02/04/2020 06:21:42 PM,N,1,42,74,2,1.54,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 06:09:19 PM,02/04/2020 06:24:01 PM,N,1,61,61,1,1.33,10.5,1,0.5,0,0,,0.3,12.3,1,1,0
2,02/04/2020 06:09:23 PM,02/04/2020 06:19:55 PM,N,1,43,237,1,1.35,8.5,1,0.5,2.61,0,,0.3,15.66,1,1,2.75
2,02/04/2020 06:09:24 PM,02/04/2020 06:15:38 PM,N,1,75,74,1,1.27,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/04/2020 06:09:26 PM,02/04/2020 06:23:29 PM,N,1,82,129,1,1.55,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
1,02/04/2020 06:09:27 PM,02/04/2020 06:38:02 PM,N,1,121,225,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
1,02/04/2020 06:09:32 PM,02/04/2020 06:30:29 PM,N,1,150,67,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,02/04/2020 06:09:39 PM,02/04/2020 06:24:08 PM,N,1,33,97,2,2.06,11,1,0.5,2,0,,0.3,14.8,1,1,0
2,02/04/2020 06:09:41 PM,02/04/2020 06:14:42 PM,N,1,166,41,1,0.86,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
1,02/04/2020 06:09:43 PM,02/04/2020 06:26:30 PM,N,1,174,254,1,0,11.2,0,0.5,0,0,,0.3,12,1,2,0
2,02/04/2020 06:09:46 PM,02/04/2020 06:14:41 PM,N,1,25,97,1,0.38,5,1,0.5,0,0,,0.3,6.8,2,1,0
1,02/04/2020 06:09:49 PM,02/04/2020 07:04:33 PM,N,1,228,100,1,9.4,41,3.75,0.5,0,0,,0.3,45.55,2,1,2.75
2,02/04/2020 06:09:51 PM,02/04/2020 06:19:13 PM,N,1,97,49,2,1.51,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:09:57 PM,02/04/2020 06:26:56 PM,N,1,97,195,1,2.36,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,02/04/2020 06:09:57 PM,02/04/2020 06:41:11 PM,N,1,7,48,1,4.94,22.5,1,0.5,0,0,,0.3,27.05,2,1,2.75
2,02/04/2020 06:09:58 PM,02/04/2020 06:25:52 PM,N,1,75,42,1,2.7,12.5,1,0.5,2.86,0,,0.3,17.16,1,1,0
2,02/04/2020 06:10:00 PM,02/04/2020 06:17:56 PM,N,1,74,41,1,1.21,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
,02/04/2020 06:10:00 PM,02/04/2020 06:40:00 PM,,,182,102,,14.6,50.83,2.75,0,0,6.12,,0.3,60,,,
1,02/04/2020 06:10:01 PM,02/04/2020 06:22:01 PM,N,1,189,97,1,1.2,9,1,0.5,2.15,0,,0.3,12.95,1,1,0
1,02/04/2020 06:10:15 PM,02/04/2020 06:23:02 PM,N,1,74,24,1,1.7,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 06:10:16 PM,02/04/2020 06:23:20 PM,N,1,95,196,1,1.49,9.5,1,0.5,2.26,0,,0.3,13.56,1,1,0
2,02/04/2020 06:10:32 PM,02/04/2020 06:30:12 PM,N,1,166,48,1,4.69,18,1,0.5,0,0,,0.3,22.55,2,1,2.75
2,02/04/2020 06:10:37 PM,02/04/2020 06:34:51 PM,N,1,244,236,1,6.44,23.5,1,0.5,5.61,0,,0.3,33.66,1,1,2.75
2,02/04/2020 06:10:51 PM,02/04/2020 06:25:55 PM,N,1,166,237,1,3.22,13,1,0.5,0,0,,0.3,17.55,2,1,2.75
1,02/04/2020 06:10:54 PM,02/04/2020 06:20:50 PM,N,1,65,181,1,2.1,9,1,0.5,2.15,0,,0.3,12.95,1,1,0
2,02/04/2020 06:10:55 PM,02/04/2020 06:14:38 PM,N,1,41,42,1,1.1,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:10:58 PM,02/04/2020 06:20:47 PM,N,1,75,239,1,1.98,9,1,0.5,2.71,0,,0.3,16.26,1,1,2.75
,02/04/2020 06:11:00 PM,02/04/2020 06:24:00 PM,,,3,51,,2.11,18.96,2.75,0,0,0,,0.3,22.01,,,
,02/04/2020 06:11:00 PM,02/04/2020 07:11:00 PM,,,161,26,,10.82,29.34,2.75,0,0,6.12,,0.3,38.51,,,
,02/04/2020 06:11:00 PM,02/04/2020 06:34:00 PM,,,129,212,,8.26,33.83,2.75,0,0,6.12,,0.3,43,,,
2,02/04/2020 06:11:02 PM,02/04/2020 06:18:18 PM,N,1,41,74,1,1.02,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
1,02/04/2020 06:11:02 PM,02/04/2020 06:13:47 PM,N,1,52,33,1,0.4,3.5,1,0.5,0.7,0,,0.3,6,1,1,0
2,02/04/2020 06:11:03 PM,02/04/2020 06:40:31 PM,N,1,42,148,2,9.19,29,1,0.5,0,0,,0.3,33.55,1,1,2.75
2,02/04/2020 06:11:10 PM,02/04/2020 06:39:40 PM,N,1,33,141,1,7.82,26,1,0.5,0,0,,0.3,30.55,2,1,2.75
2,02/04/2020 06:11:15 PM,02/04/2020 06:24:59 PM,N,1,75,141,1,1.94,10.5,1,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,02/04/2020 06:11:15 PM,02/04/2020 06:17:37 PM,N,1,179,179,1,0.84,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 06:11:16 PM,02/04/2020 06:28:38 PM,N,1,97,225,1,2.69,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,02/04/2020 06:11:18 PM,02/04/2020 06:16:52 PM,N,1,75,236,1,0.96,5.5,1,0.5,0,0,,0.3,10.05,2,1,2.75
1,02/04/2020 06:11:26 PM,02/04/2020 06:21:50 PM,N,1,225,225,1,0,9.2,0,0.5,0,0,,0.3,10,1,1,0
2,02/04/2020 06:11:32 PM,02/04/2020 06:20:15 PM,N,1,75,74,1,1.22,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 06:11:37 PM,02/04/2020 06:19:06 PM,N,1,42,166,1,1,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 06:11:38 PM,02/04/2020 06:19:50 PM,N,1,248,212,4,1.6,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 06:11:44 PM,02/04/2020 06:22:48 PM,N,1,74,236,1,2.06,9.5,1,0.5,2,0,,0.3,16.05,1,1,2.75
2,02/04/2020 06:11:46 PM,02/04/2020 06:21:18 PM,N,1,95,134,1,1.79,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 06:11:47 PM,02/04/2020 06:18:18 PM,N,1,255,256,1,0.89,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 06:11:51 PM,02/04/2020 07:22:43 PM,N,1,75,210,1,19.13,61,1,0.5,12,6.12,,0.3,83.67,1,1,2.75
2,02/04/2020 06:11:53 PM,02/04/2020 06:28:49 PM,N,1,75,237,1,2.14,12,1,0.5,0,0,,0.3,16.55,2,1,2.75
2,02/04/2020 06:12:00 PM,02/04/2020 06:14:53 PM,N,1,196,196,1,0.38,4,1,0.5,1.16,0,,0.3,6.96,1,1,0
,02/04/2020 06:12:00 PM,02/04/2020 06:21:00 PM,,,60,248,,0.95,17.6,2.75,0,0,0,,0.3,20.65,,,
2,02/04/2020 06:12:01 PM,02/04/2020 06:22:03 PM,N,1,223,223,1,1.48,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 06:12:02 PM,02/04/2020 06:13:18 PM,N,1,42,42,1,0.27,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,02/04/2020 06:12:08 PM,02/04/2020 06:22:55 PM,N,1,260,129,2,2.05,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,02/04/2020 06:12:10 PM,02/04/2020 06:17:54 PM,N,1,65,66,1,0.71,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:12:15 PM,02/04/2020 06:17:41 PM,N,1,41,41,1,0.68,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/04/2020 06:12:15 PM,02/04/2020 06:19:58 PM,N,1,42,74,6,1.28,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 06:12:27 PM,02/04/2020 06:23:53 PM,N,1,166,74,1,1.81,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 06:12:28 PM,02/04/2020 06:14:33 PM,N,1,181,181,1,0.41,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 06:12:31 PM,02/04/2020 06:28:59 PM,N,1,97,181,1,2.13,12,1,0.5,3.45,0,,0.3,17.25,1,1,0
2,02/04/2020 06:12:32 PM,02/04/2020 06:17:18 PM,N,1,74,263,1,1.47,6,1,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,02/04/2020 06:12:36 PM,02/04/2020 06:30:11 PM,N,1,95,122,1,5.31,18,1,0.5,3.96,0,,0.3,23.76,1,1,0
2,02/04/2020 06:12:38 PM,02/04/2020 06:25:55 PM,N,1,166,236,1,2.48,11,1,0.5,2,0,,0.3,14.8,1,1,0
2,02/04/2020 06:12:39 PM,02/04/2020 06:15:39 PM,N,1,82,82,1,0.41,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 06:12:40 PM,02/04/2020 06:29:39 PM,N,1,260,179,1,3.87,15.5,1,0.5,0,0,,0.3,17.3,2,1,0
2,02/04/2020 06:12:46 PM,02/04/2020 06:37:18 PM,N,1,75,186,1,6.07,22.5,1,0.5,0,0,,0.3,27.05,2,1,2.75
2,02/04/2020 06:12:56 PM,02/04/2020 06:22:03 PM,N,1,166,238,1,1.57,8,1,0.5,2.51,0,,0.3,15.06,1,1,2.75
2,02/04/2020 06:12:57 PM,02/04/2020 06:18:00 PM,N,1,41,74,1,0.62,5,1,0.5,0,0,,0.3,6.8,1,1,0
2,02/04/2020 06:12:59 PM,02/04/2020 06:24:33 PM,N,1,97,49,1,1.67,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
,02/04/2020 06:13:00 PM,02/04/2020 06:39:00 PM,,,62,89,,2.54,21.37,2.75,0,0,0,,0.3,24.42,,,
2,02/04/2020 06:13:06 PM,02/04/2020 06:23:13 PM,N,1,75,168,5,2.62,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
1,02/04/2020 06:13:06 PM,02/04/2020 06:24:08 PM,N,1,82,82,2,0.8,8,1,0.5,0,0,,0.3,9.8,2,1,0
1,02/04/2020 06:13:14 PM,02/04/2020 06:19:39 PM,N,1,166,41,1,1,6,1,0.5,0,0,,0.3,7.8,3,1,0
2,02/04/2020 06:13:17 PM,02/04/2020 07:00:00 PM,N,1,56,82,1,8.92,35.5,1,0.5,0,0,,0.3,37.3,2,1,0
2,02/04/2020 06:13:18 PM,02/04/2020 06:23:44 PM,N,1,65,33,1,1.17,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 06:13:42 PM,02/04/2020 06:25:50 PM,N,1,25,228,1,2.43,10,1,0.5,0,0,,0.3,11.8,2,1,0
1,02/04/2020 06:13:47 PM,02/04/2020 06:19:17 PM,N,1,95,95,1,0.9,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
2,02/04/2020 06:13:48 PM,02/04/2020 06:16:59 PM,N,1,166,41,1,0.46,4.5,1,0.5,1.26,0,,0.3,7.56,1,1,0
2,02/04/2020 06:13:50 PM,02/04/2020 06:22:32 PM,N,1,82,138,1,3.23,11.5,1,0.5,2.66,0,,0.3,15.96,1,1,0
2,02/04/2020 06:13:53 PM,02/04/2020 06:26:23 PM,N,5,74,74,1,1.64,16,0,0,0,0,,0.3,16.3,2,2,0
2,02/04/2020 06:13:54 PM,02/04/2020 06:29:55 PM,N,1,166,142,1,2.83,12.5,1,0.5,3.41,0,,0.3,20.46,1,1,2.75
2,02/04/2020 06:13:59 PM,02/04/2020 06:25:59 PM,N,1,159,119,1,2.05,9.5,1,0.5,0,0,,0.3,11.3,2,1,0
,02/04/2020 06:14:00 PM,02/04/2020 06:24:00 PM,,,182,248,,1.19,17.6,2.75,0,0,0,,0.3,20.65,,,
2,02/04/2020 06:14:06 PM,02/04/2020 06:22:44 PM,N,1,66,97,1,1.7,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 06:14:12 PM,02/04/2020 06:29:10 PM,N,1,66,144,1,2.35,11.5,1,0.5,4.01,0,,0.3,20.06,1,1,2.75
2,02/04/2020 06:14:16 PM,02/04/2020 06:22:13 PM,N,1,25,97,1,1.04,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 06:14:22 PM,02/04/2020 06:20:48 PM,N,1,75,41,1,1.39,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/04/2020 06:14:24 PM,02/04/2020 06:51:05 PM,N,1,75,40,1,10.56,33.5,1,0.5,7.61,0,,0.3,45.66,1,1,2.75
1,02/04/2020 06:14:29 PM,02/04/2020 06:16:25 PM,N,1,61,61,1,0.3,3.5,0.5,0.5,0,0,,0.3,4.8,3,1,0
2,02/04/2020 06:14:29 PM,02/04/2020 06:21:00 PM,N,1,33,25,1,0.68,5.5,1,0.5,1.1,0,,0.3,8.4,1,1,0
2,02/04/2020 06:14:35 PM,02/04/2020 07:23:23 PM,N,1,16,93,1,8.56,45.5,1,0.5,0,0,,0.3,47.3,2,1,0
2,02/04/2020 06:14:37 PM,02/04/2020 06:29:13 PM,N,1,166,143,1,2.04,11,1,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,02/04/2020 06:14:38 PM,02/04/2020 06:27:19 PM,N,1,244,74,1,5.16,16,0.5,0.5,3.46,0,,0.3,20.76,1,1,0
2,02/04/2020 06:14:42 PM,02/04/2020 06:24:59 PM,N,1,223,260,1,1.88,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 06:14:42 PM,02/04/2020 06:20:09 PM,N,1,41,152,1,0.89,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:14:51 PM,02/04/2020 06:42:56 PM,N,1,25,72,1,4.71,20.5,1,0.5,0,0,,0.3,22.3,2,1,0
1,02/04/2020 06:14:57 PM,02/04/2020 06:22:36 PM,N,1,41,42,1,1.1,7,1,0.5,0,0,,0.3,8.8,2,1,0
,02/04/2020 06:15:00 PM,02/04/2020 06:23:00 PM,,,193,145,,1.32,8,0,0,1,0,,0.3,11.25,,,
,02/04/2020 06:15:00 PM,02/04/2020 07:07:00 PM,,,140,77,,9.57,41.09,2.75,0,0,0,,0.3,44.14,,,
,02/04/2020 06:15:00 PM,02/04/2020 06:21:00 PM,,,193,193,,0.92,8,0,0,1.66,0,,0.3,11.91,,,
1,02/04/2020 06:15:04 PM,02/04/2020 06:29:04 PM,N,1,25,80,1,3.6,14,1,0.5,3.15,0,,0.3,18.95,1,1,0
1,02/04/2020 06:15:12 PM,02/04/2020 06:31:39 PM,N,1,42,235,1,3.4,13.5,1,0.5,0,0,,0.3,15.3,2,1,0
2,02/04/2020 06:15:12 PM,02/04/2020 06:20:20 PM,N,1,75,75,1,0.89,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 06:15:15 PM,02/04/2020 06:32:12 PM,N,1,41,152,1,2.93,13,1,0.5,0,0,,0.3,14.8,2,1,0
2,02/04/2020 06:15:22 PM,02/04/2020 06:22:59 PM,N,1,210,210,1,0.95,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/04/2020 06:15:26 PM,02/04/2020 06:34:33 PM,N,1,75,129,1,6.85,21.5,1,0.5,0,6.12,,0.3,29.42,2,1,0
2,02/04/2020 06:15:27 PM,02/04/2020 06:37:02 PM,N,1,61,195,1,3.77,17,1,0.5,3.76,0,,0.3,22.56,1,1,0
